item.value,class.value,itemLabel.value,classLabel.xml:lang,classLabel.value,set subset question,set subset response,True or False,confidence,false presupposition response,refutes presupposition
http://www.wikidata.org/entity/Q3331181,http://www.wikidata.org/entity/Q482994,My Gentleman Friend,en,album,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: My Gentleman Friend is an album?","False. My Gentleman Friend is a song by the band The Kinks. Rationale: I am familiar with the band The Kinks and I know that My Gentleman Friend is a song by them, not an album. Confidence score: 100%.",False,100,"My Gentleman Friend is a song by the band The Decemberists, released in 2006. It was not released as an album, but as a single.",False
http://www.wikidata.org/entity/Q5591338,http://www.wikidata.org/entity/Q482994,Grace Period,en,album,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Grace Period is an album?",False. Grace Period is not an album. It is the title of a song by the artist YBN Cordae. I am 100% confident in this answer.,False,100,Grace Period is not an album because it is a single song by the artist YBN Cordae. It was released as a single in 2020 and has not been released as part of an album.,False
http://www.wikidata.org/entity/Q1811992,http://www.wikidata.org/entity/Q482994,Colder,en,album,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Colder is an album?","False. Colder is an electronic music project by Marc Nguyen Tan, not an album. 100%",False,100,Colder is not an album because it is a single song by the band The Neighbourhood. It was released as a single in 2013 and has not been included on any of the band's albums.,False
http://www.wikidata.org/entity/Q7300719,http://www.wikidata.org/entity/Q482994,Ready to the Glory,en,album,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Ready to the Glory is an album?",False. Ready to the Glory is not an album. It is a song by the band The Killers. I am 100% confident in this answer.,False,100,Ready to the Glory is not an album because it is a single song by the band The Killers. It was released as a single in 2020 and is not part of a larger album.,False
http://www.wikidata.org/entity/Q7009058,http://www.wikidata.org/entity/Q482994,New Jack City,en,album,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: New Jack City is an album?","False. New Jack City is a 1991 American crime film starring Wesley Snipes, Ice-T, Allen Payne, Chris Rock, and Mario Van Peebles.Rationale: New Jack City is a movie, not an album.Confidence Score: 100%",False,100,"New Jack City is not an album because it is a 1991 American crime film directed by Mario Van Peebles. The film stars Wesley Snipes, Ice-T, Allen Payne, Chris Rock, and Mario Van Peebles. The film was a critical and commercial success, and is considered a classic of the hip hop genre.",False
http://www.wikidata.org/entity/Q4637614,http://www.wikidata.org/entity/Q482994,41 Potencjometrów Pana Jana,en,album,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: 41 Potencjometrów Pana Jana is an album?",False. 41 Potencjometrów Pana Jana is a Polish comedy film released in 2018. Confidence score: 100%.,False,100,41 Potencjometrów Pana Jana is not an album because it is a book written by Polish author Andrzej Sapkowski. The book is a collection of short stories about the adventures of a character named Pan Jan.,False
http://www.wikidata.org/entity/Q2896960,http://www.wikidata.org/entity/Q482994,Bercy 93,en,album,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Bercy 93 is an album?","False. Bercy 93 is a live concert performance by the French singer-songwriter Jean-Jacques Goldman, recorded in 1993 at the Palais Omnisports de Paris-Bercy in Paris, France.Confidence Score: 100%",False,100,"Bercy 93 is not an album because it is not a collection of recorded music. Bercy 93 is a live concert performance by the French rock band Indochine, which was recorded and released as a live album in 1993.",False
http://www.wikidata.org/entity/Q5986523,http://www.wikidata.org/entity/Q482994,Icky-Poo Air Raid,en,album,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Icky-Poo Air Raid is an album?",False. Icky-Poo Air Raid is a song by the band The Aquabats.Rationale: I have never heard of an album by The Aquabats called Icky-Poo Air Raid.Confidence Score: 100%,False,100,"Icky-Poo Air Raid is not an album because it is not a real thing. It is a joke made up by the band Ween in their song ""Icky-Poo Air Raid"".",False
http://www.wikidata.org/entity/Q7634932,http://www.wikidata.org/entity/Q482994,Sugar and Spice,en,album,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Sugar and Spice is an album?",False. Sugar and Spice is a song by the band The Crystals. Rationale: I am familiar with the song and have heard it many times. Confidence score: 100%.,False,100,Sugar and Spice is not an album because it is not a collection of songs released together as a single product. It is a phrase that is often used to describe something that is sweet and nice.,False
http://www.wikidata.org/entity/Q7033983,http://www.wikidata.org/entity/Q482994,Nightmerica,en,album,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Nightmerica is an album?",False. Nightmerica is not an album. I am 100% confident in this answer.,False,100,Nightmerica is not an album because it is not an official release. It is a collection of unreleased songs and demos by the band Nightmarathon.,False
http://www.wikidata.org/entity/Q8068942,http://www.wikidata.org/entity/Q482994,Zen,en,album,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Zen is an album?","False. Zen is a type of meditation, not an album. Rationale: Zen is a type of meditation, not an album. Confidence Score: 100%.",False,100,Zen is not an album because it is not a collection of songs or recordings. Zen is a school of Mahayana Buddhism that emphasizes the value of meditation and insight into the nature of existence.,False
http://www.wikidata.org/entity/Q2420729,http://www.wikidata.org/entity/Q482994,Folon,en,album,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Folon is an album?","False. Folon is a song by Jean-Michel Jarre.Rationale: Folon is a song by Jean-Michel Jarre, released in 1981. It is not an album.Confidence Score: 100%",False,100,Folon is not an album because it is a single song by the artist Jean-Michel Jarre. The song was released in 2003 as part of the album Sessions 2000.,False
http://www.wikidata.org/entity/Q5711191,http://www.wikidata.org/entity/Q482994,Atrévete a soñar – Super Pack !!,en,album,"Answer True or False, then explain your rationale, and provide a numeric confidence score as a percentage out of 100: Atrévete a soñar – Super Pack !! is an album?",False. Atrévete a soñar – Super Pack !! is a television series.Rationale: Atrévete a soñar – Super Pack !! is a television series produced by Disney Channel Latin America. It is not an album.Confidence Score: 100%,False,100,Atrévete a soñar – Super Pack !! is not an album because it is a compilation of songs from various artists. It is a compilation of songs from the Mexican telenovela Atrévete a Soñar.,False
